"GEOID","Name","Year","HS_Ed","Unemployed","Food_Stamps","Poverty"
"39043","Erie County, Ohio",2013,1,0.9,1.4,1.2
"39091","Logan County, Ohio",2013,1.6,1.1,1.5,2.3
"39153","Summit County, Ohio",2013,0.3,0.4,0.4,0.6
"39149","Shelby County, Ohio",2013,1.1,1.2,1.3,1.5
"39171","Williams County, Ohio",2013,1,1.9,1.6,1.8
"39029","Columbiana County, Ohio",2013,0.8,1.1,1.1,1.5
"39145","Scioto County, Ohio",2013,1.2,1.2,1.4,1.7
"39051","Fulton County, Ohio",2013,1.2,1.3,1.4,1.6
"39053","Gallia County, Ohio",2013,1.6,1.8,2,2.1
"39099","Mahoning County, Ohio",2013,0.5,0.7,0.7,0.7
"39117","Morrow County, Ohio",2013,1.3,1.7,2.1,2.3
"39135","Preble County, Ohio",2013,1.1,1.2,1.1,1.8
"39003","Allen County, Ohio",2013,0.8,0.9,1.2,1.1
"39033","Crawford County, Ohio",2013,1.3,1.7,1.8,1.8
"39059","Guernsey County, Ohio",2013,1.4,1.6,1.7,2.6
"39107","Mercer County, Ohio",2013,1,1.1,1.3,1.4
"39023","Clark County, Ohio",2013,0.8,0.8,0.9,1
"39093","Lorain County, Ohio",2013,0.5,0.5,0.6,0.8
"39113","Montgomery County, Ohio",2013,0.4,0.5,0.5,0.6
"39165","Warren County, Ohio",2013,0.6,0.6,0.5,0.7
"39007","Ashtabula County, Ohio",2013,0.9,0.9,1.2,1.3
"39159","Union County, Ohio",2014,1,1.1,1.3,1.2
"39131","Pike County, Ohio",2014,2.1,2.5,2.5,3.4
"39125","Paulding County, Ohio",2014,1.2,1.7,2.2,2.4
"39061","Hamilton County, Ohio",2014,0.3,0.4,0.3,0.5
"39049","Franklin County, Ohio",2014,0.3,0.3,0.3,0.4
"39101","Marion County, Ohio",2014,1,1,1.3,1.7
"39157","Tuscarawas County, Ohio",2014,0.7,0.9,1.1,1.3
"39169","Wayne County, Ohio",2014,0.8,0.8,0.8,1.2
"39015","Brown County, Ohio",2014,1.5,1.5,1.7,2
"39067","Harrison County, Ohio",2014,1.6,2,2.6,2.5
"39083","Knox County, Ohio",2014,1.3,1.1,1.5,1.9
"39089","Licking County, Ohio",2014,0.7,0.6,0.9,0.9
"39139","Richland County, Ohio",2014,0.8,1,1,1.2
"39163","Vinton County, Ohio",2014,2.6,2.6,3.5,3.3
"39019","Carroll County, Ohio",2014,1.5,1.4,1.8,2.6
"39063","Hancock County, Ohio",2014,1,1,1.3,1.4
"39025","Clermont County, Ohio",2014,0.6,0.6,0.7,0.8
"39045","Fairfield County, Ohio",2014,0.6,0.7,0.8,0.8
"39039","Defiance County, Ohio",2014,1,1.2,1.9,1.7
"39071","Highland County, Ohio",2014,1.6,1.5,1.6,2.2
"39069","Henry County, Ohio",2014,1.2,1.3,1.8,2
"39081","Jefferson County, Ohio",2014,0.9,1.1,1.2,1.4
"39133","Portage County, Ohio",2014,0.5,0.8,0.8,1.1
"39137","Putnam County, Ohio",2014,1.1,0.7,1.1,1.1
"39013","Belmont County, Ohio",2014,0.9,1.1,1.1,1.4
"39027","Clinton County, Ohio",2014,1.5,1.4,1.7,1.9
"39047","Fayette County, Ohio",2014,1.7,1.5,1.8,2.1
"39127","Perry County, Ohio",2014,1.7,1.8,2.4,2.2
"39129","Pickaway County, Ohio",2014,1.3,1.1,1.8,1.9
"39097","Madison County, Ohio",2014,1.2,1.1,1.8,1.7
"39119","Muskingum County, Ohio",2014,1,1,1.3,1.4
"39143","Sandusky County, Ohio",2014,0.9,1,1.2,1.5
"39161","Van Wert County, Ohio",2014,1.1,1.5,1.6,1.8
"39167","Washington County, Ohio",2014,1,1.2,1.3,1.5
"39011","Auglaize County, Ohio",2014,0.8,1,1.2,1.3
"39037","Darke County, Ohio",2014,1,1.1,1.2,1.6
"39123","Ottawa County, Ohio",2014,0.9,1.1,1.1,1.2
"39065","Hardin County, Ohio",2014,1.6,1.6,2,2.8
"39079","Jackson County, Ohio",2014,2,1.9,2.3,2.6
"39077","Huron County, Ohio",2014,0.9,0.8,1.2,1.5
"39009","Athens County, Ohio",2014,0.9,1.5,1.8,2
"39001","Adams County, Ohio",2014,2.3,2.2,2.7,3.5
"39103","Medina County, Ohio",2014,0.5,0.5,0.7,0.7
"39095","Lucas County, Ohio",2014,0.4,0.5,0.7,0.7
"39121","Noble County, Ohio",2014,2.9,2.7,3.2,3.2
"39147","Seneca County, Ohio",2014,1,1.1,1.5,1.5
"39151","Stark County, Ohio",2014,0.4,0.5,0.6,0.6
"39031","Coshocton County, Ohio",2014,1.3,1.4,1.8,1.9
"39041","Delaware County, Ohio",2014,0.4,0.4,0.5,0.5
"39055","Geauga County, Ohio",2014,0.7,0.5,0.8,0.9
"39073","Hocking County, Ohio",2014,1.4,1.5,2.3,2.4
"39085","Lake County, Ohio",2014,0.5,0.5,0.5,0.6
"39141","Ross County, Ohio",2014,1.2,1.7,1.4,1.7
"39035","Cuyahoga County, Ohio",2014,0.2,0.3,0.3,0.3
"39075","Holmes County, Ohio",2014,2,1,1.2,2.2
"39109","Miami County, Ohio",2014,0.9,0.9,1,1.3
"39017","Butler County, Ohio",2014,0.4,0.5,0.6,0.6
"39111","Monroe County, Ohio",2014,1.9,1.9,1.9,3.3
"39155","Trumbull County, Ohio",2014,0.5,0.7,0.7,0.9
"39173","Wood County, Ohio",2014,0.5,0.7,0.8,1.1
"39005","Ashland County, Ohio",2014,1.1,1.4,1.5,2.4
"39105","Meigs County, Ohio",2014,2,2.2,2.2,2.5
"39021","Champaign County, Ohio",2014,1.3,1.6,1.7,2
"39057","Greene County, Ohio",2014,0.5,0.7,0.8,1.1
"39087","Lawrence County, Ohio",2014,1.6,1.4,1.8,1.9
"39115","Morgan County, Ohio",2014,1.6,2.3,2.8,2.8
"39175","Wyandot County, Ohio",2014,1.1,1.8,1.7,1.8
"39043","Erie County, Ohio",2014,1,1,1.3,1.3
"39091","Logan County, Ohio",2014,1.7,1.3,1.5,1.8
"39153","Summit County, Ohio",2014,0.3,0.4,0.5,0.4
"39149","Shelby County, Ohio",2014,1.2,1.1,1.3,1.5
"39171","Williams County, Ohio",2014,1.1,1.6,1.8,2
"39029","Columbiana County, Ohio",2014,0.9,0.9,1,1.2
"39051","Fulton County, Ohio",2014,1.2,1.1,1.6,1.6
"39053","Gallia County, Ohio",2014,1.9,1.6,2.5,2.9
"39099","Mahoning County, Ohio",2014,0.5,0.6,0.6,0.6
"39145","Scioto County, Ohio",2014,1.2,1.3,1.7,1.5
"39117","Morrow County, Ohio",2014,1.5,1.5,2.3,2.5
"39135","Preble County, Ohio",2014,1.1,1.2,1.4,1.6
"39003","Allen County, Ohio",2014,0.8,1.2,1.2,1.4
"39033","Crawford County, Ohio",2014,1.1,1.3,1.8,1.8
"39059","Guernsey County, Ohio",2014,1.4,1.6,1.8,1.9
"39107","Mercer County, Ohio",2014,0.9,1,1.2,1.3
"39023","Clark County, Ohio",2014,0.8,0.7,1.1,1.1
"39093","Lorain County, Ohio",2014,0.4,0.6,0.6,0.8
"39113","Montgomery County, Ohio",2014,0.4,0.5,0.5,0.6
"39165","Warren County, Ohio",2014,0.5,0.6,0.6,0.8
"39007","Ashtabula County, Ohio",2014,0.9,0.9,1.2,1.4
"39105","Meigs County, Ohio",2015,2,1.7,2.4,2.7
"39021","Champaign County, Ohio",2015,1.2,1.6,1.8,1.9
"39057","Greene County, Ohio",2015,0.6,0.8,0.8,0.9
"39087","Lawrence County, Ohio",2015,1.3,1.3,1.6,2.1
"39115","Morgan County, Ohio",2015,2,2.4,2.7,3.2
"39175","Wyandot County, Ohio",2015,1.4,1.5,1.4,1.8
"39043","Erie County, Ohio",2015,0.8,1.1,1.5,1.1
"39091","Logan County, Ohio",2015,1.4,1.1,1.5,1.7
"39153","Summit County, Ohio",2015,0.4,0.4,0.5,0.5
"39149","Shelby County, Ohio",2015,1,1.3,1.4,1.7
"39171","Williams County, Ohio",2015,1,1.2,1.8,1.7
"39029","Columbiana County, Ohio",2015,0.8,0.8,1.1,1.2
"39051","Fulton County, Ohio",2015,1.1,1.1,1.4,1.8
"39053","Gallia County, Ohio",2015,2.2,1.7,2.1,2.9
"39099","Mahoning County, Ohio",2015,0.5,0.6,0.6,0.7
"39145","Scioto County, Ohio",2015,1.1,1.1,1.7,2
"39117","Morrow County, Ohio",2015,1.6,1.3,2.2,2.1
"39135","Preble County, Ohio",2015,1,1.1,1.7,1.7
"39003","Allen County, Ohio",2015,0.8,0.9,1.2,1.3
"39033","Crawford County, Ohio",2015,1.2,1.3,1.6,2
"39059","Guernsey County, Ohio",2015,1.3,1.3,1.9,1.9
"39107","Mercer County, Ohio",2015,0.9,1.1,1.2,1.2
"39023","Clark County, Ohio",2015,0.7,0.7,0.9,0.9
"39093","Lorain County, Ohio",2015,0.5,0.6,0.5,0.6
"39113","Montgomery County, Ohio",2015,0.3,0.4,0.5,0.7
"39165","Warren County, Ohio",2015,0.5,0.5,0.6,0.6
"39007","Ashtabula County, Ohio",2015,0.9,1,1,1.1
"39159","Union County, Ohio",2015,1,0.8,1.5,1.7
"39131","Pike County, Ohio",2015,2.4,2.8,3.2,3.4
"39125","Paulding County, Ohio",2015,1.3,1.2,1.9,2.1
"39061","Hamilton County, Ohio",2015,0.3,0.3,0.4,0.5
"39049","Franklin County, Ohio",2015,0.3,0.3,0.3,0.4
"39101","Marion County, Ohio",2015,0.9,1.1,1.8,1.8
"39157","Tuscarawas County, Ohio",2015,0.9,0.8,1.1,1.1
"39169","Wayne County, Ohio",2015,0.8,0.5,0.8,1.1
"39015","Brown County, Ohio",2015,1.5,1.4,1.4,1.6
"39017","Butler County, Ohio",2015,0.5,0.4,0.6,0.7
"39067","Harrison County, Ohio",2015,1.9,1.4,2.4,2.8
"39083","Knox County, Ohio",2015,1.4,0.9,1.3,1.8
"39089","Licking County, Ohio",2015,0.7,0.7,0.9,0.9
"39139","Richland County, Ohio",2015,0.8,0.9,1.1,1.2
"39163","Vinton County, Ohio",2015,2,2.6,3.4,3.6
"39019","Carroll County, Ohio",2015,1.6,1.3,2,3.2
"39063","Hancock County, Ohio",2015,0.9,1,1.1,1.5
"39025","Clermont County, Ohio",2015,0.6,0.5,0.7,0.8
"39039","Defiance County, Ohio",2015,1.1,1.3,1.6,1.7
"39071","Highland County, Ohio",2015,1.4,1.5,1.9,2.4
"39069","Henry County, Ohio",2015,1.2,1.2,1.5,1.7
"39081","Jefferson County, Ohio",2015,0.6,1.2,1.2,1.4
"39133","Portage County, Ohio",2015,0.6,0.7,0.9,0.9
"39137","Putnam County, Ohio",2015,0.9,0.8,1.1,0.8
"39013","Belmont County, Ohio",2015,0.9,1,1.2,1.5
"39027","Clinton County, Ohio",2015,1.2,1.4,1.7,1.7
"39047","Fayette County, Ohio",2015,1.6,1.3,1.9,2.5
"39127","Perry County, Ohio",2015,1.9,1.6,2.4,2.2
"39129","Pickaway County, Ohio",2015,1.3,1,1.7,1.8
"39097","Madison County, Ohio",2015,1.4,1,1.4,1.3
"39119","Muskingum County, Ohio",2015,0.9,1.1,1.4,1.2
"39143","Sandusky County, Ohio",2015,0.9,1,1.4,1.5
"39161","Van Wert County, Ohio",2015,1.1,1.3,1.7,1.9
"39167","Washington County, Ohio",2015,1,0.9,1.1,1.5
"39011","Auglaize County, Ohio",2015,0.9,1,1.2,1.3
"39037","Darke County, Ohio",2015,1,0.9,1.4,1.9
"39123","Ottawa County, Ohio",2015,0.9,1,1.1,1.5
"39065","Hardin County, Ohio",2015,1.5,1.5,1.9,2.9
"39079","Jackson County, Ohio",2015,1.8,2.2,2.5,2.8
"39077","Huron County, Ohio",2015,0.9,1,1.6,1.4
"39009","Athens County, Ohio",2015,0.8,1.1,1.7,1.6
"39001","Adams County, Ohio",2015,2.3,2.1,2.2,2.9
"39103","Medina County, Ohio",2015,0.5,0.5,0.7,0.8
"39095","Lucas County, Ohio",2015,0.4,0.5,0.5,0.7
"39121","Noble County, Ohio",2015,2.8,2,2.8,2.9
"39147","Seneca County, Ohio",2015,1,1.1,1.3,1.5
"39151","Stark County, Ohio",2015,0.4,0.5,0.6,0.6
"39031","Coshocton County, Ohio",2015,1.4,1.4,1.8,2
"39045","Fairfield County, Ohio",2015,0.6,0.7,1.1,0.9
"39041","Delaware County, Ohio",2015,0.4,0.3,0.6,0.6
"39055","Geauga County, Ohio",2015,0.7,0.6,0.9,0.9
"39073","Hocking County, Ohio",2015,1.5,1.5,2,2.2
"39085","Lake County, Ohio",2015,0.4,0.5,0.6,0.7
"39141","Ross County, Ohio",2015,1.1,1.4,1.6,1.7
"39035","Cuyahoga County, Ohio",2015,0.2,0.3,0.3,0.3
"39075","Holmes County, Ohio",2015,2.1,1.1,1.2,1.8
"39109","Miami County, Ohio",2015,0.9,1,1,1.4
"39111","Monroe County, Ohio",2015,2,1.4,2,3.2
"39155","Trumbull County, Ohio",2015,0.5,0.5,0.7,1
"39173","Wood County, Ohio",2015,0.5,0.6,0.8,1
"39005","Ashland County, Ohio",2015,1.2,1.1,1.5,2
"39021","Champaign County, Ohio",2016,1.1,1.4,1.7,1.8
"39057","Greene County, Ohio",2016,0.5,0.6,0.7,1
"39087","Lawrence County, Ohio",2016,1.2,1.2,1.6,1.5
"39115","Morgan County, Ohio",2016,1.8,2.4,2.9,3
"39175","Wyandot County, Ohio",2016,1.5,1.2,1.6,1.9
"39043","Erie County, Ohio",2016,0.8,0.8,1.3,1.2
"39091","Logan County, Ohio",2016,1.1,0.9,1.2,2
"39153","Summit County, Ohio",2016,0.3,0.4,0.5,0.5
"39149","Shelby County, Ohio",2016,0.9,1.2,1.3,1.4
"39171","Williams County, Ohio",2016,1.1,1,1.5,1.5
"39029","Columbiana County, Ohio",2016,0.7,0.9,1.2,1.4
"39051","Fulton County, Ohio",2016,0.9,1,1.4,1.4
"39053","Gallia County, Ohio",2016,1.9,1.5,1.9,2.9
"39099","Mahoning County, Ohio",2016,0.5,0.5,0.7,0.8
"39145","Scioto County, Ohio",2016,1,1,1.6,1.8
"39117","Morrow County, Ohio",2016,2.2,1.5,2,1.9
"39135","Preble County, Ohio",2016,1.1,1.1,1.6,1.5
"39003","Allen County, Ohio",2016,0.7,0.8,1.1,1
"39033","Crawford County, Ohio",2016,1,1.3,1.2,1.9
"39059","Guernsey County, Ohio",2016,1.3,1.2,1.5,1.8
"39107","Mercer County, Ohio",2016,0.9,1,1.3,1.2
"39023","Clark County, Ohio",2016,0.8,0.8,0.9,1.1
"39093","Lorain County, Ohio",2016,0.4,0.5,0.6,0.7
"39113","Montgomery County, Ohio",2016,0.4,0.4,0.5,0.6
"39165","Warren County, Ohio",2016,0.5,0.6,0.5,0.7
"39007","Ashtabula County, Ohio",2016,0.8,0.9,1.3,1.5
"39105","Meigs County, Ohio",2016,1.5,1.7,2.5,2.5
"39159","Union County, Ohio",2016,1,0.7,1.4,1.6
"39131","Pike County, Ohio",2016,2.1,2.5,2.9,3.4
"39125","Paulding County, Ohio",2016,1.1,1.1,1.8,1.8
"39061","Hamilton County, Ohio",2016,0.3,0.3,0.4,0.4
"39049","Franklin County, Ohio",2016,0.3,0.3,0.4,0.4
"39101","Marion County, Ohio",2016,1.1,1,1.7,2.1
"39157","Tuscarawas County, Ohio",2016,0.9,0.6,1,1
"39169","Wayne County, Ohio",2016,0.9,0.6,1,1.1
"39015","Brown County, Ohio",2016,1.5,1.4,1.8,1.8
"39017","Butler County, Ohio",2016,0.5,0.4,0.5,0.6
"39067","Harrison County, Ohio",2016,1.9,1.3,2.2,2.7
"39083","Knox County, Ohio",2016,1.1,0.9,1.4,1.7
"39089","Licking County, Ohio",2016,0.7,0.6,0.9,0.9
"39139","Richland County, Ohio",2016,0.8,0.9,1,1.2
"39163","Vinton County, Ohio",2016,2.5,2.5,3.7,3.3
"39019","Carroll County, Ohio",2016,1.7,1.6,1.6,2.5
"39063","Hancock County, Ohio",2016,0.8,1,1.2,1.4
"39025","Clermont County, Ohio",2016,0.5,0.5,0.7,0.8
"39045","Fairfield County, Ohio",2016,0.6,0.7,1,0.9
"39039","Defiance County, Ohio",2016,1.3,1.1,1.7,1.9
"39071","Highland County, Ohio",2016,1.6,1.4,1.7,2
"39069","Henry County, Ohio",2016,1.1,1.1,1.4,1.5
"39081","Jefferson County, Ohio",2016,0.7,1.1,1.3,1.4
"39133","Portage County, Ohio",2016,0.6,0.7,0.8,1
"39137","Putnam County, Ohio",2016,0.9,0.7,1.2,1.4
"39013","Belmont County, Ohio",2016,0.9,1.1,1.2,1.3
"39027","Clinton County, Ohio",2016,1.2,1.1,1.7,1.8
"39047","Fayette County, Ohio",2016,1.2,1.4,2,2.6
"39127","Perry County, Ohio",2016,1.7,1.7,2.3,2.3
"39129","Pickaway County, Ohio",2016,1.1,1.2,1.7,1.6
"39097","Madison County, Ohio",2016,1.2,1.1,1.7,1.7
"39119","Muskingum County, Ohio",2016,0.9,0.9,1.5,1.4
"39143","Sandusky County, Ohio",2016,1.1,0.8,1.2,1.2
"39161","Van Wert County, Ohio",2016,1.2,0.9,1.8,2.2
"39167","Washington County, Ohio",2016,1.1,0.8,1.3,1.3
"39011","Auglaize County, Ohio",2016,0.8,0.8,1.3,1.3
"39037","Darke County, Ohio",2016,1,0.9,1,1.3
"39123","Ottawa County, Ohio",2016,1,0.8,1.4,1.4
"39065","Hardin County, Ohio",2016,1.2,1.8,2,2.4
"39079","Jackson County, Ohio",2016,2,2.1,2.3,2.8
"39077","Huron County, Ohio",2016,1.1,0.9,1.4,1.4
"39009","Athens County, Ohio",2016,1,1.1,1.6,1.7
"39001","Adams County, Ohio",2016,2,2,2.6,3.1
"39103","Medina County, Ohio",2016,0.4,0.4,0.6,0.6
"39095","Lucas County, Ohio",2016,0.4,0.4,0.6,0.6
"39121","Noble County, Ohio",2016,2.4,2.6,2.9,2.3
"39147","Seneca County, Ohio",2016,1,1,1,1.5
"39151","Stark County, Ohio",2016,0.4,0.5,0.5,0.7
"39031","Coshocton County, Ohio",2016,1.5,1.1,1.6,1.8
"39041","Delaware County, Ohio",2016,0.4,0.3,0.4,0.5
"39055","Geauga County, Ohio",2016,0.7,0.5,0.7,0.9
"39073","Hocking County, Ohio",2016,1.1,1.6,2.1,2.1
"39085","Lake County, Ohio",2016,0.4,0.5,0.6,0.6
"39141","Ross County, Ohio",2016,1.1,1.5,1.4,1.6
"39035","Cuyahoga County, Ohio",2016,0.2,0.3,0.3,0.4
"39075","Holmes County, Ohio",2016,2.2,1.1,1.2,2.2
"39109","Miami County, Ohio",2016,0.9,0.9,0.9,1.2
"39111","Monroe County, Ohio",2016,2.2,1.4,2.4,2.9
"39155","Trumbull County, Ohio",2016,0.5,0.6,0.7,0.9
"39173","Wood County, Ohio",2016,0.5,0.6,0.7,0.9
"39005","Ashland County, Ohio",2016,1.2,1,1.6,2
"39105","Meigs County, Ohio",2017,1.6,1.8,2.3,2.7
"39159","Union County, Ohio",2017,0.9,0.7,1.3,1.3
"39021","Champaign County, Ohio",2017,1,1.3,1.6,1.7
"39131","Pike County, Ohio",2017,2.5,2.3,2.9,3
"39125","Paulding County, Ohio",2017,1.4,1.1,1.7,1.9
"39057","Greene County, Ohio",2017,0.6,0.5,0.6,0.9
"39061","Hamilton County, Ohio",2017,0.3,0.3,0.4,0.5
"39049","Franklin County, Ohio",2017,0.3,0.2,0.4,0.4
"39087","Lawrence County, Ohio",2017,1.2,1,1.8,1.9
"39101","Marion County, Ohio",2017,1.2,1.1,1.4,1.7
"39115","Morgan County, Ohio",2017,1.8,1.5,2.9,2.8
"39157","Tuscarawas County, Ohio",2017,0.9,0.7,1.1,1.4
"39169","Wayne County, Ohio",2017,0.7,0.6,1,1.2
"39175","Wyandot County, Ohio",2017,1.3,1.1,1.6,1.7
"39015","Brown County, Ohio",2017,1.4,1.1,1.9,2.2
"39017","Butler County, Ohio",2017,0.4,0.4,0.6,0.6
"39043","Erie County, Ohio",2017,0.9,1,1.4,1.4
"39139","Richland County, Ohio",2017,0.7,0.9,1.1,1.2
"39067","Harrison County, Ohio",2017,1.8,1.4,1.9,2.8
"39083","Knox County, Ohio",2017,1.1,1,1.4,1.6
"39089","Licking County, Ohio",2017,0.7,0.6,0.7,0.9
"39163","Vinton County, Ohio",2017,2.5,2.5,3.2,3.4
"39019","Carroll County, Ohio",2017,1.6,1.1,1.8,2.8
"39063","Hancock County, Ohio",2017,0.8,0.9,1.2,1.3
"39025","Clermont County, Ohio",2017,0.6,0.5,0.7,0.8
"39045","Fairfield County, Ohio",2017,0.8,0.6,0.9,1
"39039","Defiance County, Ohio",2017,1.1,1,1.4,1.5
"39071","Highland County, Ohio",2017,1.5,1.1,1.9,2.6
"39069","Henry County, Ohio",2017,0.9,1.1,1.2,1.6
"39081","Jefferson County, Ohio",2017,0.8,1.1,1.4,1.3
"39133","Portage County, Ohio",2017,0.7,0.7,0.9,1
"39137","Putnam County, Ohio",2017,1,0.7,1.2,1.4
"39013","Belmont County, Ohio",2017,0.8,1.1,1.3,1.4
"39027","Clinton County, Ohio",2017,1.4,1.2,1.6,1.8
"39047","Fayette County, Ohio",2017,1.4,1.2,2,2.1
"39127","Perry County, Ohio",2017,1.7,1.6,2.2,2.5
"39129","Pickaway County, Ohio",2017,1.1,1,1.8,1.7
"39091","Logan County, Ohio",2017,1.2,1,1.4,2.1
"39097","Madison County, Ohio",2017,1.2,1,1.9,1.7
"39153","Summit County, Ohio",2017,0.4,0.3,0.4,0.5
"39119","Muskingum County, Ohio",2017,0.8,0.7,1.5,1.3
"39143","Sandusky County, Ohio",2017,1.1,0.8,1.2,1.3
"39149","Shelby County, Ohio",2017,1,1.1,1.3,1.4
"39161","Van Wert County, Ohio",2017,1,1.2,1.6,2.1
"39167","Washington County, Ohio",2017,1.1,0.8,1.6,1.5
"39171","Williams County, Ohio",2017,1,1.1,1.8,1.7
"39011","Auglaize County, Ohio",2017,0.7,0.7,1.1,1.4
"39029","Columbiana County, Ohio",2017,0.7,0.8,1.1,1.4
"39037","Darke County, Ohio",2017,0.9,0.7,1,1.4
"39123","Ottawa County, Ohio",2017,1,0.9,1.4,1.3
"39051","Fulton County, Ohio",2017,1.3,0.9,1.6,1.6
"39065","Hardin County, Ohio",2017,1.7,1.4,1.9,2.5
"39079","Jackson County, Ohio",2017,2,2.3,2.3,3.1
"39053","Gallia County, Ohio",2017,1.7,1.5,2.1,3.2
"39077","Huron County, Ohio",2017,1.2,0.9,1.4,1.8
"39099","Mahoning County, Ohio",2017,0.4,0.5,0.7,0.7
"39009","Athens County, Ohio",2017,0.9,1.1,1.6,1.8
"39001","Adams County, Ohio",2017,2,1.7,2.2,2.7
"39145","Scioto County, Ohio",2017,1.2,1.2,1.7,1.8
"39103","Medina County, Ohio",2017,0.4,0.4,0.6,0.6
"39095","Lucas County, Ohio",2017,0.4,0.4,0.6,0.7
"39117","Morrow County, Ohio",2017,1.6,1.4,2,1.8
"39121","Noble County, Ohio",2017,1.9,2,2.6,2.4
"39135","Preble County, Ohio",2017,1.2,1,1.5,1.6
"39147","Seneca County, Ohio",2017,0.9,0.8,1.4,1.6
"39151","Stark County, Ohio",2017,0.4,0.4,0.6,0.5
"39003","Allen County, Ohio",2017,0.9,0.9,1.2,1.2
"39031","Coshocton County, Ohio",2017,1.6,1.3,1.9,1.9
"39033","Crawford County, Ohio",2017,1.1,1.2,1.7,1.8
"39041","Delaware County, Ohio",2017,0.4,0.3,0.4,0.5
"39055","Geauga County, Ohio",2017,0.8,0.5,0.7,0.8
"39059","Guernsey County, Ohio",2017,1.5,1.3,2,2
"39073","Hocking County, Ohio",2017,1.1,1.5,2.6,2.2
"39085","Lake County, Ohio",2017,0.4,0.4,0.7,0.6
"39107","Mercer County, Ohio",2017,0.8,0.9,1,1
"39141","Ross County, Ohio",2017,0.8,1,1.6,1.6
"39023","Clark County, Ohio",2017,0.7,0.7,0.9,1
"39035","Cuyahoga County, Ohio",2017,0.2,0.2,0.3,0.4
"39075","Holmes County, Ohio",2017,2.2,0.8,1,2.1
"39093","Lorain County, Ohio",2017,0.4,0.5,0.7,0.8
"39109","Miami County, Ohio",2017,0.9,0.7,1,1
"39111","Monroe County, Ohio",2017,1.8,1.4,2,3.4
"39113","Montgomery County, Ohio",2017,0.4,0.4,0.5,0.6
"39155","Trumbull County, Ohio",2017,0.5,0.5,0.7,0.8
"39165","Warren County, Ohio",2017,0.5,0.4,0.6,0.5
"39173","Wood County, Ohio",2017,0.6,0.6,0.7,1
"39005","Ashland County, Ohio",2017,1.2,0.8,1.4,2
"39007","Ashtabula County, Ohio",2017,1,1,1,1.5
"39159","Union County, Ohio",2018,1,0.6,1.4,1.6
"39131","Pike County, Ohio",2018,2.6,2,3.1,3.2
"39125","Paulding County, Ohio",2018,1.4,1.2,2,1.4
"39061","Hamilton County, Ohio",2018,0.3,0.2,0.4,0.5
"39049","Franklin County, Ohio",2018,0.2,0.2,0.3,0.4
"39101","Marion County, Ohio",2018,1.2,1,1.5,1.6
"39157","Tuscarawas County, Ohio",2018,1,0.7,1.1,1.4
"39169","Wayne County, Ohio",2018,0.8,0.6,1,1.2
"39015","Brown County, Ohio",2018,1.3,1.1,1.5,2.1
"39017","Butler County, Ohio",2018,0.4,0.4,0.5,0.7
"39067","Harrison County, Ohio",2018,2.2,1.4,1.9,2.6
"39083","Knox County, Ohio",2018,1.1,1,1.3,1.8
"39089","Licking County, Ohio",2018,0.6,0.5,0.8,0.9
"39139","Richland County, Ohio",2018,0.7,0.8,1.2,1.2
"39163","Vinton County, Ohio",2018,2.6,2.1,4.1,3.5
"39019","Carroll County, Ohio",2018,1.3,1.1,1.6,2.3
"39063","Hancock County, Ohio",2018,0.9,0.7,1,1.3
"39025","Clermont County, Ohio",2018,0.6,0.5,0.7,0.8
"39045","Fairfield County, Ohio",2018,0.6,0.7,1.1,0.9
"39039","Defiance County, Ohio",2018,0.9,1,1.5,1.3
"39071","Highland County, Ohio",2018,1.5,1.1,1.8,2.7
"39069","Henry County, Ohio",2018,1,1,1.5,1.6
"39081","Jefferson County, Ohio",2018,0.8,1,1.2,1.9
"39133","Portage County, Ohio",2018,0.6,0.6,1.1,1
"39137","Putnam County, Ohio",2018,0.9,0.8,1,1.4
"39013","Belmont County, Ohio",2018,0.8,1.1,1.4,1.3
"39027","Clinton County, Ohio",2018,1.2,1,1.7,1.6
"39047","Fayette County, Ohio",2018,1.5,1.1,2.2,2.2
"39127","Perry County, Ohio",2018,1.7,1.2,2.5,2.3
"39129","Pickaway County, Ohio",2018,1.3,0.7,1.6,1.5
"39097","Madison County, Ohio",2018,1.1,1.1,1.6,1.5
"39119","Muskingum County, Ohio",2018,0.8,0.9,1.5,1.3
"39143","Sandusky County, Ohio",2018,1,0.9,1.1,1.4
"39161","Van Wert County, Ohio",2018,1.1,0.8,1.5,1.8
"39167","Washington County, Ohio",2018,1,0.8,1.5,1.4
"39011","Auglaize County, Ohio",2018,0.9,0.7,1,1.3
"39037","Darke County, Ohio",2018,0.9,0.8,1.1,1.2
"39123","Ottawa County, Ohio",2018,1,0.9,1.3,1.5
"39065","Hardin County, Ohio",2018,1.5,1.4,1.9,2.3
"39079","Jackson County, Ohio",2018,1.8,2.2,2.4,3.1
"39077","Huron County, Ohio",2018,1,0.7,1.3,1.6
"39009","Athens County, Ohio",2018,1.1,1.2,1.8,1.8
"39001","Adams County, Ohio",2018,2.5,1.4,2.6,2.9
"39103","Medina County, Ohio",2018,0.4,0.5,0.6,0.8
"39095","Lucas County, Ohio",2018,0.4,0.4,0.5,0.5
"39121","Noble County, Ohio",2018,2.6,1.9,2.5,3.2
"39147","Seneca County, Ohio",2018,1,0.9,1.2,1.6
"39151","Stark County, Ohio",2018,0.3,0.3,0.6,0.6
