"GEOID","Name","Year","HS_Ed","Unemployed","Food_Stamps","Poverty"
"39153","Summit County, Ohio",2013,90.3,10.3,14,15.4
"39149","Shelby County, Ohio",2013,88.2,8.9,10.1,11.4
"39171","Williams County, Ohio",2013,89.3,11.9,14,13.7
"39029","Columbiana County, Ohio",2013,86.5,10.8,16.4,16.9
"39145","Scioto County, Ohio",2013,81.3,11.7,24.3,23.3
"39051","Fulton County, Ohio",2013,88.6,9.9,9.9,11.4
"39053","Gallia County, Ohio",2013,81.3,9.1,20.4,17.7
"39099","Mahoning County, Ohio",2013,88.6,11.6,17.8,17.6
"39117","Morrow County, Ohio",2013,87.8,9.1,16.1,13.6
"39135","Preble County, Ohio",2013,87.8,8.6,12.7,12.2
"39003","Allen County, Ohio",2013,88.4,11.4,17,18.6
"39033","Crawford County, Ohio",2013,86.8,11.5,15.8,16.6
"39059","Guernsey County, Ohio",2013,84.9,11.4,19.1,20.3
"39107","Mercer County, Ohio",2013,90.7,7.6,8.5,9.4
"39023","Clark County, Ohio",2013,86.1,11.5,19.5,18.6
"39093","Lorain County, Ohio",2013,88.8,10.3,14.2,14.6
"39113","Montgomery County, Ohio",2013,88.2,11.5,15.3,17.7
"39165","Warren County, Ohio",2013,92,7.8,5.1,6.3
"39007","Ashtabula County, Ohio",2013,85.1,11.1,18.8,18.7
"39159","Union County, Ohio",2014,91.6,5.6,8.9,7.9
"39131","Pike County, Ohio",2014,77.1,16.1,27.7,24.2
"39125","Paulding County, Ohio",2014,89.9,7.7,14.8,14
"39061","Hamilton County, Ohio",2014,89.2,9.6,15.3,18.4
"39049","Franklin County, Ohio",2014,89.8,8.1,15.2,18
"39101","Marion County, Ohio",2014,85.9,9.7,19.1,19.1
"39157","Tuscarawas County, Ohio",2014,86.6,7.9,14.2,14.3
"39169","Wayne County, Ohio",2014,85.2,6,11.7,13.4
"39015","Brown County, Ohio",2014,82.7,11,15.2,14.6
"39067","Harrison County, Ohio",2014,86.8,6.7,17.1,17.9
"39083","Knox County, Ohio",2014,87.4,7.7,14.9,15.5
"39089","Licking County, Ohio",2014,89.4,7.3,13.6,12.4
"39139","Richland County, Ohio",2014,86.7,9.8,17.3,16.3
"39163","Vinton County, Ohio",2014,79,12.1,27.1,22.7
"39019","Carroll County, Ohio",2014,86.6,7.8,12.6,15.9
"39063","Hancock County, Ohio",2014,91.8,8,10.7,14.8
"39025","Clermont County, Ohio",2014,88.7,6.5,9.3,10.5
"39045","Fairfield County, Ohio",2014,91.6,7.3,14.1,10.9
"39039","Defiance County, Ohio",2014,89.1,8.6,13.1,13.5
"39071","Highland County, Ohio",2014,82.2,14.2,21.7,20.3
"39069","Henry County, Ohio",2014,90.3,7.7,10.8,12.7
"39081","Jefferson County, Ohio",2014,89.5,9.2,17.9,17.5
"39133","Portage County, Ohio",2014,91,10.2,11.9,16
"39137","Putnam County, Ohio",2014,92.7,3.9,6.4,6.7
"39013","Belmont County, Ohio",2014,89.3,9,13.7,14.5
"39027","Clinton County, Ohio",2014,87.5,10.6,17.3,16.9
"39047","Fayette County, Ohio",2014,84,10,19.4,18.2
"39127","Perry County, Ohio",2014,83.9,11,21.9,18.8
"39129","Pickaway County, Ohio",2014,85.1,7.4,16.1,12.8
"39097","Madison County, Ohio",2014,85.7,7.3,13.7,11.6
"39119","Muskingum County, Ohio",2014,86.6,9.7,22,19.2
"39143","Sandusky County, Ohio",2014,89.5,8,13.1,14.7
"39161","Van Wert County, Ohio",2014,90.9,9.7,11.6,13.3
"39167","Washington County, Ohio",2014,89.1,8.6,14.6,16.6
"39011","Auglaize County, Ohio",2014,91.9,6.5,9.3,9.2
"39037","Darke County, Ohio",2014,87.3,8.7,11.4,13.9
"39123","Ottawa County, Ohio",2014,92.3,6.5,10,10.3
"39065","Hardin County, Ohio",2014,87,10.5,13.8,18.9
"39079","Jackson County, Ohio",2014,82.7,11.8,22.1,23.6
"39077","Huron County, Ohio",2014,88,8.1,16,13.9
"39009","Athens County, Ohio",2014,89.4,11.5,20.5,31.6
"39001","Adams County, Ohio",2014,77,15.3,24.1,25.3
"39103","Medina County, Ohio",2014,93.5,5.9,7.4,7.5
"39095","Lucas County, Ohio",2014,88.4,12.3,20.3,21.1
"39121","Noble County, Ohio",2014,80.8,10.8,13.2,13.7
"39147","Seneca County, Ohio",2014,89.6,9.7,15.2,17.1
"39151","Stark County, Ohio",2014,89.7,9.6,15.3,15
"39031","Coshocton County, Ohio",2014,84.1,9,18.7,18.1
"39041","Delaware County, Ohio",2014,96.3,4.1,5,4.9
"39055","Geauga County, Ohio",2014,91,5,5.1,7.9
"39073","Hocking County, Ohio",2014,86.9,9.7,20,16.8
"39085","Lake County, Ohio",2014,91.3,7.2,9.1,9.2
"39141","Ross County, Ohio",2014,84.9,14.2,20,19.4
"39035","Cuyahoga County, Ohio",2014,87.8,11.4,18,18.5
"39075","Holmes County, Ohio",2014,55.8,5.5,6.9,14.4
"39109","Miami County, Ohio",2014,88.7,8.5,9.2,12.8
"39017","Butler County, Ohio",2014,89.6,8.2,12,13.8
"39111","Monroe County, Ohio",2014,85.8,8.4,13.2,18.8
"39155","Trumbull County, Ohio",2014,88.3,8.6,14.7,17.3
"39173","Wood County, Ohio",2014,93.7,8.9,8.3,14.8
"39005","Ashland County, Ohio",2014,87.2,10.6,12.1,15.4
"39105","Meigs County, Ohio",2014,82.4,14.1,25.3,23
"39021","Champaign County, Ohio",2014,88.1,10.2,14.2,12.6
"39057","Greene County, Ohio",2014,92.4,8.1,10.4,14.3
"39087","Lawrence County, Ohio",2014,85.3,8.5,20.6,17.4
"39115","Morgan County, Ohio",2014,86.5,9,19.1,19.5
"39175","Wyandot County, Ohio",2014,89.5,7.7,10,11.3
"39043","Erie County, Ohio",2014,89.9,8.6,15.3,12.7
"39091","Logan County, Ohio",2014,86.6,8.7,14.7,16.9
"39153","Summit County, Ohio",2014,90.7,9.5,14.5,14.7
"39149","Shelby County, Ohio",2014,89.1,6.9,9.5,11.4
"39171","Williams County, Ohio",2014,89,9.8,15,14.5
"39029","Columbiana County, Ohio",2014,87.2,9.8,17.3,16.2
"39051","Fulton County, Ohio",2014,89.1,8.6,10.2,12
"39053","Gallia County, Ohio",2014,79.3,9,23.1,19.9
"39099","Mahoning County, Ohio",2014,89.2,10.9,18.5,17.9
"39145","Scioto County, Ohio",2014,82.3,11.1,25.4,24.5
"39117","Morrow County, Ohio",2014,87.4,8.3,15.6,13.4
"39135","Preble County, Ohio",2014,87.4,8,14.4,12.8
"39003","Allen County, Ohio",2014,88.3,11.1,17.6,18.4
"39033","Crawford County, Ohio",2014,87.4,9.3,16.2,16.3
"39059","Guernsey County, Ohio",2014,85.2,11.6,19,18.7
"39107","Mercer County, Ohio",2014,91.2,6.2,8.4,8.8
"39023","Clark County, Ohio",2014,86.4,10.8,20.4,19
"39093","Lorain County, Ohio",2014,89.1,9.6,14.4,14.6
"39113","Montgomery County, Ohio",2014,88.6,10.6,16.1,18.5
"39165","Warren County, Ohio",2014,92.4,7,5.2,5.8
"39007","Ashtabula County, Ohio",2014,85.6,9.6,19.2,19
"39105","Meigs County, Ohio",2015,84.2,12.1,25.4,22.8
"39021","Champaign County, Ohio",2015,87.8,9.1,14.6,12.4
"39057","Greene County, Ohio",2015,92.2,7.6,10.4,13.6
"39087","Lawrence County, Ohio",2015,86,8,21.4,18.3
"39115","Morgan County, Ohio",2015,86.6,9.3,18.9,21.4
"39175","Wyandot County, Ohio",2015,90.1,6.6,9.6,11.8
"39043","Erie County, Ohio",2015,90.2,7.7,14.9,12.4
"39091","Logan County, Ohio",2015,88.4,7.6,13.9,14.5
"39153","Summit County, Ohio",2015,90.9,8.4,14.7,14.8
"39149","Shelby County, Ohio",2015,90.1,6.7,8.8,10.3
"39171","Williams County, Ohio",2015,89,7.1,14.4,14.9
"39029","Columbiana County, Ohio",2015,87.1,9,16.8,15.4
"39051","Fulton County, Ohio",2015,90.2,6.7,10,10.8
"39053","Gallia County, Ohio",2015,79.8,7.5,24.1,20.9
"39099","Mahoning County, Ohio",2015,89.4,9.5,19.4,18
"39145","Scioto County, Ohio",2015,82.5,9.6,26.9,25.3
"39117","Morrow County, Ohio",2015,87.2,7,13.7,11.7
"39135","Preble County, Ohio",2015,88.1,7.3,14.2,13.3
"39003","Allen County, Ohio",2015,89.3,9.2,16.1,17.5
"39033","Crawford County, Ohio",2015,87.7,8.1,15.8,16.4
"39059","Guernsey County, Ohio",2015,85.1,11.7,19.4,19.9
"39107","Mercer County, Ohio",2015,91.6,5.5,8.9,8.4
"39023","Clark County, Ohio",2015,86.8,10,20.3,18.3
"39093","Lorain County, Ohio",2015,89.1,8.8,14.2,14.4
"39113","Montgomery County, Ohio",2015,89.2,9.4,16.7,18.6
"39165","Warren County, Ohio",2015,92.9,6.1,4.9,5.6
"39007","Ashtabula County, Ohio",2015,85.5,8.9,19.9,20.1
"39159","Union County, Ohio",2015,92.2,4.2,8.5,8.7
"39131","Pike County, Ohio",2015,77.8,13.4,27.5,23.1
"39125","Paulding County, Ohio",2015,89.7,6.6,13.6,12.8
"39061","Hamilton County, Ohio",2015,89.6,8.8,15.3,18.3
"39049","Franklin County, Ohio",2015,90,7,14.9,17.5
"39101","Marion County, Ohio",2015,86.2,9.6,19.6,18.8
"39157","Tuscarawas County, Ohio",2015,85.9,7,13.3,14
"39169","Wayne County, Ohio",2015,85,4.8,11.8,13.2
"39015","Brown County, Ohio",2015,83.8,9.9,16.3,14.9
"39017","Butler County, Ohio",2015,89.6,7.2,11.9,13.9
"39067","Harrison County, Ohio",2015,87,5.6,16.2,17.3
"39083","Knox County, Ohio",2015,89,6.6,13.9,15.3
"39089","Licking County, Ohio",2015,89.9,7.2,13.7,12.7
"39139","Richland County, Ohio",2015,86.7,8.7,17.5,17
"39163","Vinton County, Ohio",2015,81.9,12,24.6,20.7
"39019","Carroll County, Ohio",2015,87,7.1,12.6,15.4
"39063","Hancock County, Ohio",2015,91.6,6.9,10.4,13.9
"39025","Clermont County, Ohio",2015,89.5,5.5,9.4,10.7
"39039","Defiance County, Ohio",2015,89.9,8.4,12,13.4
"39071","Highland County, Ohio",2015,84.5,11.5,21.7,20.2
"39069","Henry County, Ohio",2015,90.2,6.7,10.3,11.4
"39081","Jefferson County, Ohio",2015,90.1,8.8,18,17.6
"39133","Portage County, Ohio",2015,91.4,8.7,12.2,15.6
"39137","Putnam County, Ohio",2015,92.7,3.4,6.3,5.8
"39013","Belmont County, Ohio",2015,89.5,8.5,13.7,14.6
"39027","Clinton County, Ohio",2015,88,9.2,16.5,15.9
"39047","Fayette County, Ohio",2015,85.4,8.6,19.3,18.4
"39127","Perry County, Ohio",2015,83.4,9.5,22.5,19.3
"39129","Pickaway County, Ohio",2015,86.4,6.9,15.9,12.6
"39097","Madison County, Ohio",2015,86.4,5.9,13.4,9.4
"39119","Muskingum County, Ohio",2015,86.6,8.3,22.3,18.6
"39143","Sandusky County, Ohio",2015,89.8,7.6,12.2,14.3
"39161","Van Wert County, Ohio",2015,91.6,7.5,12.8,12.8
"39167","Washington County, Ohio",2015,89.6,6.8,15.3,16.4
"39011","Auglaize County, Ohio",2015,92.5,5,9.7,8.9
"39037","Darke County, Ohio",2015,88.2,7.6,11.1,13.3
"39123","Ottawa County, Ohio",2015,92.6,5.5,9.8,10.7
"39065","Hardin County, Ohio",2015,89.2,9.6,13.8,18.7
"39079","Jackson County, Ohio",2015,82.7,11.5,21.2,23.5
"39077","Huron County, Ohio",2015,87.9,7.2,16.5,13.5
"39009","Athens County, Ohio",2015,89.8,10.9,20.6,33
"39001","Adams County, Ohio",2015,78,13.4,25,24.6
"39103","Medina County, Ohio",2015,93.5,5,7.5,7.4
"39095","Lucas County, Ohio",2015,88.4,11.1,20.9,21.1
"39121","Noble County, Ohio",2015,83,7,12.7,12.7
"39147","Seneca County, Ohio",2015,90.5,8.1,15.6,16.9
"39151","Stark County, Ohio",2015,90,8.5,15.2,14.7
"39031","Coshocton County, Ohio",2015,85,7.8,17.9,16.1
"39045","Fairfield County, Ohio",2015,91.7,6.9,14.6,10.3
"39041","Delaware County, Ohio",2015,96.6,3.2,4.6,4.5
"39055","Geauga County, Ohio",2015,91,4.1,5.1,7.5
"39073","Hocking County, Ohio",2015,87.9,9.5,20.7,17.4
"39085","Lake County, Ohio",2015,91.7,6,9.1,8.9
"39141","Ross County, Ohio",2015,84.6,11.3,20.4,19.3
"39035","Cuyahoga County, Ohio",2015,88,10.6,18.5,18.7
"39075","Holmes County, Ohio",2015,57.7,4.2,6.9,12.7
"39109","Miami County, Ohio",2015,88.6,7.6,9.4,12.8
"39111","Monroe County, Ohio",2015,85.9,7.4,13.3,19.4
"39155","Trumbull County, Ohio",2015,88.5,7.4,14.7,17.3
"39173","Wood County, Ohio",2015,94.1,7.2,8.2,14.3
"39005","Ashland County, Ohio",2015,87.8,7.8,11.8,14.9
"39021","Champaign County, Ohio",2016,89.1,7.2,12.1,11.2
"39057","Greene County, Ohio",2016,92.6,6.5,9.8,12.8
"39087","Lawrence County, Ohio",2016,85.7,7.6,22.1,18.4
"39115","Morgan County, Ohio",2016,87.7,8.4,19.6,20.3
"39175","Wyandot County, Ohio",2016,90.3,5.5,9,11.1
"39043","Erie County, Ohio",2016,90.6,7.7,15.2,12.8
"39091","Logan County, Ohio",2016,89.6,5.9,13.2,14
"39153","Summit County, Ohio",2016,91,7.3,14.5,14.3
"39149","Shelby County, Ohio",2016,90.7,5.8,8.6,9.5
"39171","Williams County, Ohio",2016,88.6,5.8,14.5,14.4
"39029","Columbiana County, Ohio",2016,87.6,8.4,16.8,15.8
"39051","Fulton County, Ohio",2016,90.4,6.2,10.9,11.2
"39053","Gallia County, Ohio",2016,80.5,7.2,22.2,21.4
"39099","Mahoning County, Ohio",2016,90.1,8.9,19.6,18.1
"39145","Scioto County, Ohio",2016,84.1,9,26.7,24
"39117","Morrow County, Ohio",2016,86.1,5.4,13.1,11
"39135","Preble County, Ohio",2016,88.8,6.6,13.7,13.5
"39003","Allen County, Ohio",2016,89.3,7.6,15.6,16.1
"39033","Crawford County, Ohio",2016,88.5,7.7,15.3,15.7
"39059","Guernsey County, Ohio",2016,84.5,9.3,19.4,19.8
"39107","Mercer County, Ohio",2016,91.8,4.7,9,8.3
"39023","Clark County, Ohio",2016,87.2,8.9,19.9,17.9
"39093","Lorain County, Ohio",2016,89.2,8.2,14.1,14
"39113","Montgomery County, Ohio",2016,89.6,8.7,16.6,18.5
"39165","Warren County, Ohio",2016,92.9,5,4.8,5.4
"39007","Ashtabula County, Ohio",2016,85.4,8.1,19.8,19.6
"39105","Meigs County, Ohio",2016,84,11.2,26.1,22.8
"39159","Union County, Ohio",2016,91.9,3.7,8.4,7.9
"39131","Pike County, Ohio",2016,78.1,11.1,26.8,20.7
"39125","Paulding County, Ohio",2016,90.2,6.1,12.7,11
"39061","Hamilton County, Ohio",2016,90.1,7.9,14.9,17.8
"39049","Franklin County, Ohio",2016,90.4,6.3,14.6,17.1
"39101","Marion County, Ohio",2016,86.6,8,20.1,17.4
"39157","Tuscarawas County, Ohio",2016,85.9,5.7,13.6,13.6
"39169","Wayne County, Ohio",2016,85.4,4.3,12.2,12.7
"39015","Brown County, Ohio",2016,85.3,8,15.9,16.7
"39017","Butler County, Ohio",2016,89.7,6.1,11.5,13.6
"39067","Harrison County, Ohio",2016,85.9,4.6,15.8,18.1
"39083","Knox County, Ohio",2016,89.6,6.1,14.1,15.6
"39089","Licking County, Ohio",2016,90.4,6.6,12.9,12.6
"39139","Richland County, Ohio",2016,87.2,8.3,16.8,16.5
"39163","Vinton County, Ohio",2016,80.8,10.7,25.6,21.3
"39019","Carroll County, Ohio",2016,87,6.7,11.7,14
"39063","Hancock County, Ohio",2016,92.5,5.5,10.2,13.5
"39025","Clermont County, Ohio",2016,89.6,5,9.6,10.5
"39045","Fairfield County, Ohio",2016,91.7,6,14.5,10.2
"39039","Defiance County, Ohio",2016,89.8,6.8,13.1,13.6
"39071","Highland County, Ohio",2016,83.9,9.6,21,20.7
"39069","Henry County, Ohio",2016,91.3,5.3,8.9,10.2
"39081","Jefferson County, Ohio",2016,89.9,8.3,18.5,17.2
"39133","Portage County, Ohio",2016,91.9,7.9,12.1,15
"39137","Putnam County, Ohio",2016,92.9,2.9,6.7,7.8
"39013","Belmont County, Ohio",2016,89.9,7.8,13.7,15.1
"39027","Clinton County, Ohio",2016,88.5,6.6,16,15.2
"39047","Fayette County, Ohio",2016,87.4,6.9,18.6,18.6
"39127","Perry County, Ohio",2016,83.9,9.6,22.9,20.6
"39129","Pickaway County, Ohio",2016,87.1,6,13.9,12.2
"39097","Madison County, Ohio",2016,86.7,6.4,14,10.6
"39119","Muskingum County, Ohio",2016,86.5,7.6,21.5,17.4
"39143","Sandusky County, Ohio",2016,89.3,6.3,12.2,13.2
"39161","Van Wert County, Ohio",2016,91.5,5.8,12.9,12.3
"39167","Washington County, Ohio",2016,90.2,4.7,14.7,15.7
"39011","Auglaize County, Ohio",2016,92.8,4,9,8.8
"39037","Darke County, Ohio",2016,88.9,6.1,10.5,12.4
"39123","Ottawa County, Ohio",2016,92.3,5.3,10,11.1
"39065","Hardin County, Ohio",2016,89.4,8.2,12.1,15.6
"39079","Jackson County, Ohio",2016,84.2,11.2,20.6,23
"39077","Huron County, Ohio",2016,87.7,6.7,16.1,12.9
"39009","Athens County, Ohio",2016,89.7,9.4,19.7,31.2
"39001","Adams County, Ohio",2016,78.2,9.9,25.6,24.5
"39103","Medina County, Ohio",2016,93.6,4.1,6.9,6.6
"39095","Lucas County, Ohio",2016,88.8,9.6,20.3,20.7
"39121","Noble County, Ohio",2016,84.1,6.9,12.5,11.9
"39147","Seneca County, Ohio",2016,90.8,6.8,14.4,15.6
"39151","Stark County, Ohio",2016,90.4,7.6,14.7,14.1
"39031","Coshocton County, Ohio",2016,85.7,6.4,16.8,14
"39041","Delaware County, Ohio",2016,96.6,2.7,4.3,4.9
"39055","Geauga County, Ohio",2016,91.1,4,5,6.9
"39073","Hocking County, Ohio",2016,88.4,9.1,21.4,16.6
"39085","Lake County, Ohio",2016,91.9,5.3,9,8.5
"39141","Ross County, Ohio",2016,85.7,9.9,21.3,18.8
"39035","Cuyahoga County, Ohio",2016,88.5,9.7,18.6,18.5
"39075","Holmes County, Ohio",2016,58.5,3.4,6.1,12.9
"39109","Miami County, Ohio",2016,89.1,6.4,8.7,11.1
"39111","Monroe County, Ohio",2016,87.5,6.5,14.5,18.8
"39155","Trumbull County, Ohio",2016,88.9,6.9,14.5,17.5
"39173","Wood County, Ohio",2016,94.1,6.3,7.6,13.7
"39005","Ashland County, Ohio",2016,87.4,5.7,12.7,15.4
"39105","Meigs County, Ohio",2017,84.4,10.4,25.1,22.5
"39159","Union County, Ohio",2017,92.1,2.8,7,7.4
"39021","Champaign County, Ohio",2017,89.7,7.3,11.9,11.1
"39131","Pike County, Ohio",2017,80.4,9.9,24.1,20
"39125","Paulding County, Ohio",2017,90,5,11.7,10.7
"39057","Greene County, Ohio",2017,92.8,5.7,9.3,12.3
"39061","Hamilton County, Ohio",2017,90.5,7,14,17
"39049","Franklin County, Ohio",2017,90.6,5.7,13.9,16.7
"39087","Lawrence County, Ohio",2017,85.9,6.5,22.3,18.6
"39101","Marion County, Ohio",2017,87.1,7.9,19.3,16.6
"39115","Morgan County, Ohio",2017,86.7,5.5,19.8,21.5
"39157","Tuscarawas County, Ohio",2017,86.3,4.9,13.2,13.8
"39169","Wayne County, Ohio",2017,85.8,4,11.4,13
"39175","Wyandot County, Ohio",2017,90.5,4.2,9.1,11.3
"39015","Brown County, Ohio",2017,86.2,6.5,15.6,17.8
"39017","Butler County, Ohio",2017,90.1,5.4,11.2,12.9
"39043","Erie County, Ohio",2017,91.6,6.5,14.1,13
"39139","Richland County, Ohio",2017,86.9,7.5,16.6,15.6
"39067","Harrison County, Ohio",2017,86.4,4.9,14.2,15.7
"39083","Knox County, Ohio",2017,90.9,5.8,12.6,13.8
"39089","Licking County, Ohio",2017,90.3,5.9,12.6,11.8
"39163","Vinton County, Ohio",2017,79.9,10.6,27.1,21.1
"39019","Carroll County, Ohio",2017,88.2,4.7,11,14.8
"39063","Hancock County, Ohio",2017,92.5,4.5,9.8,12.1
"39025","Clermont County, Ohio",2017,89.9,4.4,9.4,9.8
"39045","Fairfield County, Ohio",2017,91.9,5.1,13.5,9.9
"39039","Defiance County, Ohio",2017,90.7,5,11.2,11
"39071","Highland County, Ohio",2017,83.9,7.3,19.7,21.6
"39069","Henry County, Ohio",2017,92.4,4.5,8.3,9
"39081","Jefferson County, Ohio",2017,90.3,7.9,18.5,17.6
"39133","Portage County, Ohio",2017,91.9,7.2,11.6,14.5
"39137","Putnam County, Ohio",2017,92.7,2.9,7.1,7.2
"39013","Belmont County, Ohio",2017,90.4,6.8,13.6,14.1
"39027","Clinton County, Ohio",2017,88.7,6.6,15.1,14.7
"39047","Fayette County, Ohio",2017,87.1,6.3,17.9,17.7
"39127","Perry County, Ohio",2017,84.6,7.6,22.4,19.2
"39129","Pickaway County, Ohio",2017,87.4,5.2,13.8,12
"39091","Logan County, Ohio",2017,90.3,5.8,13,13.7
"39097","Madison County, Ohio",2017,86.6,5.4,13.8,10.2
"39153","Summit County, Ohio",2017,91.3,6.4,14.3,13.6
"39119","Muskingum County, Ohio",2017,87.2,6.9,20.7,16.6
"39143","Sandusky County, Ohio",2017,89.5,5.4,12.3,13.6
"39149","Shelby County, Ohio",2017,90.6,5.3,8.6,8.9
"39161","Van Wert County, Ohio",2017,92.1,5.3,13.3,12.7
"39167","Washington County, Ohio",2017,90.1,4.2,14.4,15.5
"39171","Williams County, Ohio",2017,89.7,5,12.8,13.5
"39011","Auglaize County, Ohio",2017,93.5,3.4,7.9,9
"39029","Columbiana County, Ohio",2017,87.5,7.5,15.7,15.4
"39037","Darke County, Ohio",2017,89.5,5.1,9.2,11.6
"39123","Ottawa County, Ohio",2017,92.2,4.9,9.5,10.5
"39051","Fulton County, Ohio",2017,91.1,5.9,10.2,10.6
"39065","Hardin County, Ohio",2017,89,6.8,13.7,16.6
"39079","Jackson County, Ohio",2017,83.8,10.8,20,20.6
"39053","Gallia County, Ohio",2017,81,5.8,22,20.9
"39077","Huron County, Ohio",2017,87.5,5.8,15.1,14.2
"39099","Mahoning County, Ohio",2017,90.5,8.2,19.3,17.6
"39009","Athens County, Ohio",2017,89.6,8.7,19.1,30.2
"39001","Adams County, Ohio",2017,79,7.5,27,23.8
"39145","Scioto County, Ohio",2017,84,7.9,27.3,23.9
"39103","Medina County, Ohio",2017,94,3.6,6.3,6.2
"39095","Lucas County, Ohio",2017,88.6,8.5,19.7,19.8
"39117","Morrow County, Ohio",2017,87.9,4.3,12.1,9.7
"39121","Noble County, Ohio",2017,86.2,4.8,11.3,12.9
"39135","Preble County, Ohio",2017,89.4,5.8,12,12.4
"39147","Seneca County, Ohio",2017,90.8,5.9,13.9,15.2
"39151","Stark County, Ohio",2017,90.6,6.7,14.3,14
"39003","Allen County, Ohio",2017,89,7.2,14.6,15
"39031","Coshocton County, Ohio",2017,85.5,6.7,17.2,15
"39033","Crawford County, Ohio",2017,89.6,6.4,15.6,16.2
"39041","Delaware County, Ohio",2017,96.7,2.6,3.8,5.1
"39055","Geauga County, Ohio",2017,90.3,3.5,4.9,6.5
"39059","Guernsey County, Ohio",2017,84.3,8.5,19.3,20.2
"39073","Hocking County, Ohio",2017,89.3,7.4,21.1,14.2
"39085","Lake County, Ohio",2017,92.1,4.8,8.4,8.3
"39107","Mercer County, Ohio",2017,92.7,3.9,7.3,7.4
"39141","Ross County, Ohio",2017,86.7,7.6,21.1,18.2
"39023","Clark County, Ohio",2017,87.2,7.7,19,16.6
"39035","Cuyahoga County, Ohio",2017,89.1,8.9,18.2,18.3
"39075","Holmes County, Ohio",2017,58.2,2.8,5.8,12
"39093","Lorain County, Ohio",2017,89.5,7,13.3,13.7
"39109","Miami County, Ohio",2017,89.6,5.5,8.6,9.9
"39111","Monroe County, Ohio",2017,87.9,5.9,13.6,19.7
"39113","Montgomery County, Ohio",2017,89.9,8,15.6,17.9
"39155","Trumbull County, Ohio",2017,89,5.9,13.6,17.2
"39165","Warren County, Ohio",2017,93.2,4.5,4.9,5.1
"39173","Wood County, Ohio",2017,94.2,5.5,7.7,13.4
"39005","Ashland County, Ohio",2017,88.4,4.2,10.7,14.2
"39007","Ashtabula County, Ohio",2017,85.7,7.4,19.7,19.8
"39159","Union County, Ohio",2018,92.6,2.5,6.4,6.9
"39131","Pike County, Ohio",2018,81,8.4,23.5,19.4
"39125","Paulding County, Ohio",2018,89.3,4.6,10.6,10.3
"39061","Hamilton County, Ohio",2018,91,6.1,13.2,16.2
"39049","Franklin County, Ohio",2018,91,5.2,13,16.3
"39101","Marion County, Ohio",2018,87.6,6.7,17.5,16
"39157","Tuscarawas County, Ohio",2018,85.9,4.1,13.5,13.2
"39169","Wayne County, Ohio",2018,86,3.9,10.7,12.4
"39015","Brown County, Ohio",2018,87.4,5.6,14.3,15.9
"39017","Butler County, Ohio",2018,90.3,5.1,10.8,13
"39067","Harrison County, Ohio",2018,85.8,5.6,15,17
"39083","Knox County, Ohio",2018,90.7,5.3,11.9,14.2
"39089","Licking County, Ohio",2018,91.2,4.9,11.2,11.4
"39139","Richland County, Ohio",2018,86.8,6.5,15.2,14.3
"39163","Vinton County, Ohio",2018,79.8,9.8,27.4,20.9
"39019","Carroll County, Ohio",2018,88.7,4.6,10.1,13.1
"39063","Hancock County, Ohio",2018,92.3,4.3,9.2,11.6
"39025","Clermont County, Ohio",2018,90.2,4.2,8.9,9.5
"39045","Fairfield County, Ohio",2018,92.4,4.4,12.7,9.4
"39039","Defiance County, Ohio",2018,92,4.6,10.3,10.8
"39071","Highland County, Ohio",2018,84.2,6.5,19.4,20.9
"39069","Henry County, Ohio",2018,93.1,4.2,9,9.7
"39081","Jefferson County, Ohio",2018,90.3,8,17.8,18.1
"39133","Portage County, Ohio",2018,92.1,6.3,11.1,13.1
"39137","Putnam County, Ohio",2018,93.2,2.9,6.6,6.7
"39013","Belmont County, Ohio",2018,90.4,6.1,12.8,13.6
"39027","Clinton County, Ohio",2018,88.5,6.1,14.6,13
"39047","Fayette County, Ohio",2018,86.1,6,17.7,17
"39127","Perry County, Ohio",2018,85.7,7.5,21.7,19.4
"39129","Pickaway County, Ohio",2018,87.2,4.1,13.3,11.7
"39097","Madison County, Ohio",2018,87,4.8,12.6,10.2
"39119","Muskingum County, Ohio",2018,87.3,6.6,20.2,16.3
"39143","Sandusky County, Ohio",2018,90.2,5,11.8,13.6
"39161","Van Wert County, Ohio",2018,91,4.4,11.8,11.1
"39167","Washington County, Ohio",2018,90.9,4,13.5,15.1
"39011","Auglaize County, Ohio",2018,93.2,3.5,7.3,8.7
"39037","Darke County, Ohio",2018,90.7,4.7,8.4,10.1
"39123","Ottawa County, Ohio",2018,92,4.7,9.3,10.4
"39065","Hardin County, Ohio",2018,89.5,5.9,13.7,16.7
"39079","Jackson County, Ohio",2018,84.5,10.5,20.4,19.6
"39077","Huron County, Ohio",2018,88.2,4.9,13.2,13.6
"39009","Athens County, Ohio",2018,89.6,7.7,19.5,30.6
"39001","Adams County, Ohio",2018,79.2,7.1,25.5,22.6
"39103","Medina County, Ohio",2018,94.9,3.2,5.7,6.4
"39095","Lucas County, Ohio",2018,89.2,7.5,18.9,19.1
"39121","Noble County, Ohio",2018,85.1,4.8,13,15.4
"39147","Seneca County, Ohio",2018,91.2,4.9,13.4,14.7
"39151","Stark County, Ohio",2018,91.3,6,13.6,13.9
"39031","Coshocton County, Ohio",2018,84.2,6.2,18.2,16.4
"39041","Delaware County, Ohio",2018,96.7,2.7,3.6,4.6
