"county","year","mean","lwr95","upr95"
"Tyrrell",2018,0.195764751387072,0.0910160322888239,0.353330344394426
"Union",2018,0.157103581133631,0.0986617617441023,0.239433454221244
"Vance",2018,0.184802282611518,0.116179756532604,0.272655221129022
"Wake",2018,0.16817798000419,0.116592842456447,0.228967578522149
"Warren",2018,0.143874634696639,0.0900896254673212,0.218814121610174
"Washington",2018,0.167117702265159,0.0978872068929801,0.262379026627169
"Watauga",2018,0.198281896475804,0.119224693552059,0.314083895722276
"Wayne",2018,0.157307195658332,0.103482348778263,0.222358017328093
"Wilkes",2018,0.261400398772804,0.173745222425743,0.37671313127931
"Wilson",2018,0.140608618155888,0.0916843764899583,0.203846942149406
"Yadkin",2018,0.226607780396175,0.147986769785323,0.337599414274177
"Yancey",2018,0.293301539721153,0.179373311444878,0.453095194871718
"Alamance",2019,0.23301516490936,0.156501178037233,0.334091255886325
"Alexander",2019,0.427578816881035,0.288283540223359,0.58532508960529
"Alleghany",2019,0.379984753544248,0.219567255920175,0.572075761680994
"Anson",2019,0.243523512752073,0.152208669670419,0.360646290387564
"Ashe",2019,0.432769354815163,0.267218696139761,0.619615461021178
"Avery",2019,0.454964249567558,0.308464772792778,0.612190933598558
"Beaufort",2019,0.322790598824443,0.214140218819564,0.457061908603166
"Bertie",2019,0.169523266284716,0.101850963388876,0.256747348731078
"Bladen",2019,0.312838484315223,0.213466637758881,0.432835149300439
"Brunswick",2019,0.328807987684091,0.215068994789175,0.473510380309939
"Buncombe",2019,0.250376910208649,0.14899229823927,0.362284419183992
"Burke",2019,0.358352552834441,0.242909213047506,0.483965712405743
"Cabarrus",2019,0.250186597064806,0.169299671325067,0.352104169830719
"Caldwell",2019,0.393205866216269,0.267483383845325,0.536675337735843
"Camden",2019,0.13075358402235,0.0602539469901414,0.244781043708416
"Carteret",2019,0.247155230740679,0.153150112068985,0.366807298607647
"Caswell",2019,0.257487527189618,0.161072226848376,0.383362826759874
"Catawba",2019,0.322142167573148,0.216053928334454,0.452249687038406
"Chatham",2019,0.215749749658774,0.148811650293907,0.302344516425942
"Cherokee",2019,0.333263290686387,0.158263247660294,0.565108887016736
"Chowan",2019,0.118536772765876,0.0571680609901359,0.210820610762036
"Clay",2019,0.306598730316949,0.128295526737686,0.542418172225273
"Cleveland",2019,0.380687694792394,0.250957701890541,0.536565954452158
"Columbus",2019,0.379971640962445,0.263844047733955,0.521558942486287
"Craven",2019,0.189963361684064,0.122050090227294,0.273414865208978
"Cumberland",2019,0.165750107305594,0.11485296124947,0.228838372724907
"Currituck",2019,0.154193087927003,0.0698221225029935,0.287510581747602
"Dare",2019,0.277884681352934,0.138638817025246,0.482569527678935
"Davidson",2019,0.239886719673187,0.167489237145194,0.326987489511137
"Davie",2019,0.324958028989745,0.218256455445899,0.451931001416257
"Duplin",2019,0.203795848852952,0.133276548630609,0.2948217535792
"Durham",2019,0.230347830350282,0.157619598329382,0.328248396045517
"Edgecombe",2019,0.140769440268061,0.0904906405809404,0.206169778371862
"Forsyth",2019,0.207889120652833,0.140573642881572,0.28925083880099
"Franklin",2019,0.182726942245264,0.123367735283361,0.259153034455787
"Gaston",2019,0.361119054667437,0.235623476483339,0.505768381749576
"Gates",2019,0.11467950612001,0.057430207212567,0.199527781878862
"Graham",2019,0.421952989188142,0.21500604289937,0.654241116400928
"Granville",2019,0.234804900077215,0.155329546835433,0.337308882559201
"Greene",2019,0.219497605110944,0.137096101065981,0.325555315150158
"Guilford",2019,0.185764596237393,0.124133910366536,0.270086011679214
"Halifax",2019,0.147688732650946,0.0972258316400645,0.21317882795011
"Harnett",2019,0.246694831064503,0.170652766565969,0.341638089446928
"Haywood",2019,0.369926912474109,0.223644637320025,0.527292655712841
"Henderson",2019,0.323020430951515,0.186785894742618,0.478122883341882
"Hertford",2019,0.249101843007082,0.146202804616947,0.38336720077857
"Hoke",2019,0.213247302742183,0.140408259399436,0.307458138415981
"Hyde",2019,0.249315661076633,0.132899885335142,0.405546074660306
"Iredell",2019,0.326685440845379,0.231253307760532,0.440935029717663
"Jackson",2019,0.299421418170109,0.161911796873553,0.456932699502384
"Johnston",2019,0.180696225184852,0.125316353771847,0.249029047095236
"Jones",2019,0.211837169886831,0.133069796104911,0.313438586062974
"Lee",2019,0.303156916581689,0.196137254156844,0.435165105540972
"Lenoir",2019,0.208062105165677,0.137734550282506,0.300126068502202
"Lincoln",2019,0.343050294750587,0.230366320437524,0.473120225694173
"Macon",2019,0.324965156816752,0.206835407362219,0.46623360002119
"Madison",2019,0.294745801004059,0.151604387230239,0.471322949538809
"Martin",2019,0.329649180316808,0.18270643574331,0.509220096575035
"McDowell",2019,0.248811850713533,0.165640130605591,0.353882363689108
"Mecklenburg",2019,0.166621596814972,0.106344112054815,0.247251125148294
