"county","year","mean","lwr95","upr95"
"Wake",2016,0.0548592755599363,0.0390162765599887,0.075216738951796
"Warren",2016,0.0901604648839348,0.0555402296399353,0.137428867680165
"Washington",2016,0.0476433062657126,0.027314610773613,0.0761891206040526
"Watauga",2016,0.0706086784347267,0.046702460684354,0.102516097884789
"Wayne",2016,0.0831808785507789,0.0548083517090554,0.118783521110964
"Wilkes",2016,0.108743358641054,0.079674736630578,0.145765078726764
"Wilson",2016,0.0813514772638084,0.0535290178699553,0.116743402404113
"Yadkin",2016,0.112518978949116,0.0784628129238535,0.15572592483717
"Yancey",2016,0.0590889041012389,0.0368297815586406,0.0885564467945875
"Alamance",2017,0.115289257960632,0.0761892847048789,0.161047224405622
"Alexander",2017,0.113894990939326,0.0718419196009938,0.172110470299903
"Alleghany",2017,0.0811245532515884,0.0426757925776032,0.136845366727196
"Anson",2017,0.0810132540037552,0.0484792040986839,0.128095015337515
"Ashe",2017,0.0985185629089188,0.0556878376218418,0.158578987140251
"Avery",2017,0.0302513298211976,0.0174640476388643,0.0481795242344574
"Beaufort",2017,0.152900188832093,0.0966896525920642,0.229010872228939
"Bertie",2017,0.096919805855374,0.0562388510101711,0.154578438198558
"Bladen",2017,0.104564912866707,0.0658874138891648,0.157537626257137
"Brunswick",2017,0.117220527096474,0.0673409139853602,0.183688333114217
"Buncombe",2017,0.0862166286490287,0.0556720724733392,0.133549906853278
"Burke",2017,0.122317814987529,0.0840450716795927,0.175283862448076
"Cabarrus",2017,0.079546347574158,0.0538778297143213,0.11281021787768
"Caldwell",2017,0.131922959324456,0.0860656138343527,0.192459123177446
"Camden",2017,0.0537615267563114,0.0229207518808852,0.107493273959615
"Carteret",2017,0.154495001933072,0.0900235320917299,0.244199667247553
"Caswell",2017,0.139210397807594,0.0830517412350757,0.212238950189422
"Catawba",2017,0.103876773370045,0.068141408164555,0.150873195833833
"Chatham",2017,0.121669687770742,0.0822055709520025,0.171032574364229
"Cherokee",2017,0.101774790771739,0.0463641274452541,0.195277898244
"Chowan",2017,0.0724401957703869,0.0320315150918123,0.13823601405652
"Clay",2017,0.0294913419748669,0.0111410903365718,0.0632500506993129
"Cleveland",2017,0.123234038820334,0.0785432142316876,0.183975137350202
"Columbus",2017,0.115436599754614,0.0723016151410327,0.173225518542594
"Craven",2017,0.165336190881548,0.105264254006787,0.251099840260941
"Cumberland",2017,0.0973682772437598,0.0660903608283883,0.138294889684708
"Currituck",2017,0.090761286432346,0.0402177608062331,0.175215492710482
"Dare",2017,0.114550576752785,0.0568162501341969,0.203335662207189
"Davidson",2017,0.104701074337679,0.0726243339187869,0.147033279537608
"Davie",2017,0.109921498259745,0.0717638377032018,0.164510750135782
"Duplin",2017,0.0744689706942687,0.045629279977729,0.115416278407966
"Durham",2017,0.135195239310842,0.0890662824880646,0.192154941311875
"Edgecombe",2017,0.118579821556011,0.0737920000775763,0.179675010158335
"Forsyth",2017,0.0933543899500055,0.063039820934854,0.131138525360226
"Franklin",2017,0.126262136250093,0.0801363524727714,0.183617397773177
"Gaston",2017,0.115258475636208,0.0709975720299627,0.17287031261818
"Gates",2017,0.0915557511892733,0.0428123427758555,0.170799475054313
"Graham",2017,0.0844977345035571,0.0387021575750678,0.163233370445323
"Granville",2017,0.146953161071532,0.0910055153435748,0.216448562006883
"Greene",2017,0.126658946298496,0.074386740953721,0.201461419577148
"Guilford",2017,0.0887561240025196,0.0589148212230479,0.126468039861833
"Halifax",2017,0.137515897270469,0.0868760409320059,0.203692343261492
"Harnett",2017,0.0774472795072285,0.0527364308044704,0.109377014796772
"Haywood",2017,0.128351911357244,0.0770050642351577,0.208205889865358
"Henderson",2017,0.0658473532403743,0.0392574235959001,0.106956096197679
"Hertford",2017,0.0946634329841818,0.0498236592674273,0.163473081330576
"Hoke",2017,0.105979056239637,0.0671246516232313,0.156509299120921
"Hyde",2017,0.105270005135013,0.05500435231611,0.183560122258401
"Iredell",2017,0.0854400544548048,0.0591720657639348,0.118203827464343
"Jackson",2017,0.0965145337400536,0.0514897877354687,0.165922333465757
"Johnston",2017,0.12131083329936,0.0805251603308295,0.174071226799934
"Jones",2017,0.124988649033139,0.0738453892140759,0.197989999229249
"Lee",2017,0.0909674472214337,0.0572966275347759,0.136168127174918
"Lenoir",2017,0.122609174220518,0.0764317418253037,0.185246345293594
"Lincoln",2017,0.104278762133636,0.069708434009491,0.151336632228533
"Macon",2017,0.0929107573295647,0.0573344161733522,0.145459623313974
"Madison",2017,0.0974245836590827,0.0469413434428815,0.18033309954174
"Martin",2017,0.085812538946452,0.0475666522601239,0.147745998368826
"McDowell",2017,0.180759839184113,0.115720723236432,0.266233696284262
"Mecklenburg",2017,0.0672729271546325,0.0429852269804691,0.0981944646894581
"Mitchell",2017,0.0752861024000468,0.042790872701601,0.122231556007687
"Montgomery",2017,0.123758919995656,0.0828946229642015,0.178147970436863
"Moore",2017,0.135032902929867,0.0947613944869315,0.182363473851445
"Nash",2017,0.124770601545827,0.0798380951583687,0.183115447121998
"New Hanover",2017,0.123888108162756,0.0676452762460077,0.204190083456602
"Northampton",2017,0.104713789369001,0.058462602062105,0.17162987224348
"Onslow",2017,0.108597626652029,0.0642363897758124,0.169792830216348
"Orange",2017,0.13589816460046,0.08704576752501,0.196956415354155
"Pamlico",2017,0.18034454941615,0.0958111608167161,0.301592475071039
"Pasquotank",2017,0.0976708652566096,0.0456413866407219,0.183816463365057
"Pender",2017,0.0960947917526107,0.0618589480023508,0.142286993617756
"Perquimans",2017,0.108026648941667,0.0468706224780244,0.20727827170797
"Person",2017,0.131245279895476,0.0831509823198108,0.191731099927821
"Pitt",2017,0.137736746393911,0.0926582667089823,0.198606866981789
"Polk",2017,0.0170825979472047,0.00783412737588007,0.0324715587420461
"Randolph",2017,0.134628645819303,0.0940453907208877,0.187610636452844
"Richmond",2017,0.184675507479311,0.126876584439986,0.258569145401363
"Robeson",2017,0.163975812017793,0.108799854632854,0.233588771627094
"Rockingham",2017,0.120962845633588,0.0793669003610008,0.174145055085163
"Rowan",2017,0.10757253901754,0.0736757949359172,0.155304844518096
"Rutherford",2017,0.0874246016960329,0.0552886537000054,0.134030474493055
"Sampson",2017,0.0695145360102231,0.0451477225482793,0.102094716325888
"Scotland",2017,0.163277509151518,0.10353512567617,0.242307290291695
"Stanly",2017,0.0991816526042968,0.0682407416008815,0.140763661143083
"Stokes",2017,0.109638478464349,0.0694969099126317,0.166089549108741
"Surry",2017,0.114646455623193,0.0730973479682555,0.171002954802939
"Swain",2017,0.08324830169119,0.0418954367854917,0.144559972001997
"Transylvania",2017,0.0881582511082289,0.0507288513162909,0.144042612971023
"Tyrrell",2017,0.0900446554978992,0.0390024113276999,0.176687073394632
"Union",2017,0.0832898231333749,0.0532931659886947,0.125556430473765
"Vance",2017,0.193993571865176,0.113368386466,0.304933825115273
"Wake",2017,0.0791304641120786,0.0534872090107146,0.110680258478396
"Warren",2017,0.132447418163228,0.0775507623357102,0.209879739879215
"Washington",2017,0.119625194193201,0.067274188431415,0.194639595607511
"Watauga",2017,0.0799518843041949,0.0469161552821134,0.126887651818854
"Wayne",2017,0.117701347908731,0.0767874653298891,0.171988612633016
"Wilkes",2017,0.164063188454736,0.108242969182207,0.236663864046037
"Wilson",2017,0.138568160667045,0.0894211451030513,0.203348067304748
"Yadkin",2017,0.129708118106338,0.0840993674923728,0.191563971707407
"Yancey",2017,0.0800051340278162,0.0462387758969233,0.130490134625335
"Alamance",2018,0.13377899747647,0.0883660325998441,0.191784085740177
"Alexander",2018,0.193177305762233,0.122356787475029,0.285308448995321
"Alleghany",2018,0.11336096809852,0.0605021492498911,0.189583733131907
"Anson",2018,0.105493417159282,0.0633063820915133,0.164037652773686
"Ashe",2018,0.135008719335785,0.0784345533345458,0.214361617942132
"Avery",2018,0.107262335924902,0.0656519278680393,0.162949050018857
"Beaufort",2018,0.157574462793805,0.105253731802601,0.22758456013205
"Bertie",2018,0.0997120668715553,0.0586470690152769,0.155989846441959
"Bladen",2018,0.110033226897315,0.0724571070900034,0.158122387498567
"Brunswick",2018,0.144235265291154,0.0869983442994554,0.219769553023851
"Buncombe",2018,0.171689744458379,0.110123539916586,0.26897665158086
"Burke",2018,0.190923663060844,0.125998540134815,0.276816020932642
"Cabarrus",2018,0.123092267622314,0.0806698841064057,0.183943847738818
"Caldwell",2018,0.187317912890257,0.121298951617758,0.272488215215448
"Camden",2018,0.127247125920381,0.0562138224128568,0.239238039176644
"Carteret",2018,0.175730794830976,0.108335048737083,0.271792837804974
"Caswell",2018,0.154874558177498,0.0930113854769164,0.23575955800939
"Catawba",2018,0.173766686494627,0.112416813558121,0.254553447639705
"Chatham",2018,0.166537349650981,0.114221573166613,0.229025454278193
"Cherokee",2018,0.19028202306615,0.0960707538899143,0.336367517238016
"Chowan",2018,0.144671685335723,0.0676624805291061,0.263081048164911
"Clay",2018,0.0453288599423293,0.0178092468222617,0.0945083426528717
"Cleveland",2018,0.181653499687944,0.113931821826654,0.277726841474233
"Columbus",2018,0.149176499086009,0.0991803409497256,0.212199372210419
"Craven",2018,0.176975776718933,0.115071173265171,0.261923311357838
"Cumberland",2018,0.128982252093724,0.0885849313874602,0.178928155564668
"Currituck",2018,0.110663834389433,0.0464456349358141,0.208018665470704
"Dare",2018,0.109565041748311,0.053397415019886,0.184685567500427
"Davidson",2018,0.140864403260715,0.0956414952449952,0.199394697769974
"Davie",2018,0.129140730153539,0.0839318997341463,0.192697407775405
"Duplin",2018,0.0888489579061819,0.057381555744404,0.133065813730413
"Durham",2018,0.163434341798443,0.112122898126125,0.230593951486687
"Edgecombe",2018,0.172085754770913,0.107623654062022,0.253855935074606
"Forsyth",2018,0.118379295818596,0.0782405373098723,0.172557850662377
"Franklin",2018,0.134644040142999,0.0916303737546975,0.191070009054671
"Gaston",2018,0.171135090405644,0.106027721812679,0.259156428025369
"Gates",2018,0.134511716240915,0.0626768718640939,0.242968044354491
"Graham",2018,0.169848003046518,0.0858441163569841,0.296937802119011
"Granville",2018,0.178784836169879,0.118086193979086,0.256645831030447
"Greene",2018,0.118072746554306,0.0713212690448884,0.181802162813536
"Guilford",2018,0.117396299452686,0.0800918159249303,0.171554403377027
"Halifax",2018,0.168383994421404,0.111950069030646,0.243754960864566
"Harnett",2018,0.0950893046250951,0.0668226222645515,0.128436688407872
"Haywood",2018,0.212706692883091,0.131899041781392,0.329090637989248
"Henderson",2018,0.133211805810187,0.0788674622869679,0.214356862205721
"Hertford",2018,0.0794534842649408,0.0434411668768021,0.127941753186043
"Hoke",2018,0.126175764999296,0.0809663647918378,0.183467972876317
"Hyde",2018,0.0612550462948144,0.0294447009138891,0.108651979656387
"Iredell",2018,0.13139101216531,0.0885508833924809,0.190687123276936
"Jackson",2018,0.164168594844529,0.093508959741275,0.272867027243986
"Johnston",2018,0.14334157051887,0.0989569506677645,0.199021143718457
"Jones",2018,0.131623810187188,0.0796841521663845,0.20458852078679
"Lee",2018,0.121578324182386,0.0781311632106302,0.178285280929066
"Lenoir",2018,0.137324950657752,0.0894741830013129,0.199828358992225
"Lincoln",2018,0.154459703564743,0.0979067713185906,0.230932472220988
"Macon",2018,0.171199347035983,0.104429275379071,0.265336125475227
"Madison",2018,0.207590323817213,0.113676480339065,0.350482482851547
"Martin",2018,0.154767530817301,0.0843329699610204,0.261625255930454
"McDowell",2018,0.180286441433316,0.118612724239758,0.259570847715495
"Mecklenburg",2018,0.100701749727199,0.0637123400558825,0.155134001232656
"Mitchell",2018,0.141579778565049,0.0843923958539498,0.217390734874167
"Montgomery",2018,0.157738866196115,0.106091705273943,0.224153825415844
"Moore",2018,0.168842229299369,0.120537897713346,0.227102213815557
"Nash",2018,0.132817153649244,0.08864751918114,0.191939611428748
"New Hanover",2018,0.138363070613179,0.0750047027421757,0.222409186482461
"Northampton",2018,0.0992871887201688,0.0556794671503663,0.161287450152716
"Onslow",2018,0.117960044153584,0.0744507524741254,0.180723535456437
"Orange",2018,0.14441128368771,0.0919921274165293,0.210741312370924
"Pamlico",2018,0.165076007669797,0.0902966187312015,0.277345998072183
"Pasquotank",2018,0.152722818055337,0.0702307999326073,0.28055669645921
"Pender",2018,0.122575555018241,0.0829237974265735,0.173920651111192
"Perquimans",2018,0.15262918917294,0.0684951297938332,0.280723686636118
"Person",2018,0.145727691707088,0.0929964182030206,0.213701911913438
"Pitt",2018,0.149228243286944,0.101168947654749,0.209323583238894
"Polk",2018,0.0751261352936697,0.0378304880128486,0.134684028313078
"Randolph",2018,0.157949968249597,0.110919368055764,0.220815422779904
"Richmond",2018,0.211484062254989,0.14612242002198,0.2900785274736
"Robeson",2018,0.197324516044082,0.135735935669472,0.279859071938757
"Rockingham",2018,0.159623087450469,0.104308099674924,0.231057632340512
"Rowan",2018,0.140727612658416,0.0924896377671831,0.205659272485636
"Rutherford",2018,0.130151801299935,0.0805251741486452,0.203869896618599
"Sampson",2018,0.0786373305007446,0.0525818199826087,0.112429692116724
"Scotland",2018,0.216939594176366,0.141122973860308,0.310439501762144
"Stanly",2018,0.128101744321058,0.0879553907637769,0.182618337718695
"Stokes",2018,0.144446446507575,0.091350367956862,0.220420912426456
"Surry",2018,0.135519230257322,0.0879062508847697,0.205644950381163
"Swain",2018,0.146932541945508,0.0842745562642444,0.232863907633439
"Transylvania",2018,0.155769590435416,0.0923730174081058,0.245101598163561
"Tyrrell",2018,0.0738251499113703,0.0297211079444808,0.147917781307033
"Union",2018,0.114425756087713,0.0713420547321484,0.174643290096449
"Vance",2018,0.250565867846914,0.157210827432379,0.369503378826004
"Wake",2018,0.0972118268093672,0.0670420960393001,0.132314985234084
"Warren",2018,0.147366045211893,0.091359345334945,0.224833486122678
"Washington",2018,0.154738584657939,0.0904856712955924,0.246197940814205
"Watauga",2018,0.139195482804391,0.082053143712778,0.221474075271921
"Wayne",2018,0.136808356027043,0.0902449276259022,0.194111927590642
"Wilkes",2018,0.234665119482575,0.155527769737456,0.337425695221996
"Wilson",2018,0.16963382767254,0.111784422696885,0.245555408228946
"Yadkin",2018,0.173993494292442,0.113015007325036,0.260699545545827
"Yancey",2018,0.157455085093322,0.0944845847612535,0.246949816069
"Alamance",2019,0.181072078480727,0.121327582127387,0.259018603617551
"Alexander",2019,0.325699686811562,0.218564160861355,0.450182014340326
"Alleghany",2019,0.202669762993159,0.115033870287789,0.322411373043205
"Anson",2019,0.171147592635437,0.105320685255687,0.260132998417609
"Ashe",2019,0.250408456437476,0.15211496813426,0.365863821854479
"Avery",2019,0.215497993747374,0.142056256352693,0.297776534751469
"Beaufort",2019,0.159444186343856,0.10423305884108,0.227833592850858
"Bertie",2019,0.115515737046578,0.0681318936753423,0.178796536579854
"Bladen",2019,0.149195544899918,0.100988056812985,0.210332121604151
"Brunswick",2019,0.16937627469095,0.110280185597692,0.245402051833169
"Buncombe",2019,0.269395969365402,0.160069763364544,0.388328566512773
"Burke",2019,0.254848818770485,0.171456245963686,0.345027163022694
"Cabarrus",2019,0.18517216001411,0.124265516427415,0.262123153979471
"Caldwell",2019,0.266522545029423,0.181079895527991,0.365946039279561
"Camden",2019,0.055063245584209,0.0230146755524676,0.110159718495858
"Carteret",2019,0.195783275673622,0.120119882407469,0.292620719667382
"Caswell",2019,0.178139152109393,0.10819138627729,0.270191153118061
"Catawba",2019,0.270527876062494,0.180788390696535,0.380072460212456
"Chatham",2019,0.198580195850697,0.136286906223564,0.281115373881449
"Cherokee",2019,0.288767164712311,0.136112836910116,0.492863388412008
"Chowan",2019,0.118222603242167,0.0558785377826712,0.211956959416708
"Clay",2019,0.280711089344614,0.117152146572454,0.502427343712905
"Cleveland",2019,0.262105896977285,0.171436986646637,0.370650474868141
"Columbus",2019,0.195027037097803,0.135115752815625,0.268223179661283
"Craven",2019,0.192780399750019,0.124484419485633,0.278365485750934
"Cumberland",2019,0.164368696025892,0.113893175047162,0.226794344773914
"Currituck",2019,0.111518474624566,0.0506116798153027,0.210058789026897
"Dare",2019,0.104574121832391,0.0520825106667151,0.18373716345842
"Davidson",2019,0.198288588168054,0.138505447213036,0.271269119891137
"Davie",2019,0.184420173897508,0.121737763340769,0.262197853150574
"Duplin",2019,0.103452337141324,0.0659006709795628,0.153752217120638
"Durham",2019,0.215398620459408,0.147558046984072,0.30802372381986
"Edgecombe",2019,0.209818183187794,0.133841677341259,0.308418280355247
"Forsyth",2019,0.175768897297029,0.118937469401028,0.244591995947429
"Franklin",2019,0.152037091827697,0.102796319288006,0.216103652266147
"Gaston",2019,0.245478143788392,0.160311332456213,0.345737825161575
"Gates",2019,0.102163541353641,0.0496547446686711,0.181408978970572
"Graham",2019,0.246837642877146,0.123286357488364,0.394012225510927
"Granville",2019,0.19656101927734,0.129532142689902,0.284308487594036
"Greene",2019,0.0510576579034807,0.028309932170376,0.0825485076740646
"Guilford",2019,0.17027504692779,0.113986863012067,0.247477608811965
"Halifax",2019,0.189748991176772,0.124731536890509,0.274054921029887
"Harnett",2019,0.115459722839046,0.0795378385347723,0.160748802832772
"Haywood",2019,0.323297848504957,0.197036471949746,0.459928601745582
"Henderson",2019,0.26766905633454,0.154459823735179,0.396844861694814
"Hertford",2019,0.0664959952066648,0.0376804810467436,0.106062381731498
"Hoke",2019,0.157277983556191,0.101727369888887,0.228437720980628
"Hyde",2019,0.0475247899143026,0.0212803646134879,0.0884966089249419
"Iredell",2019,0.204726030955761,0.14418580036219,0.278394624258619
"Jackson",2019,0.247362234750345,0.134978019827278,0.380347024452854
"Johnston",2019,0.165847152826926,0.114474239149776,0.229901291813627
"Jones",2019,0.169971444427239,0.103505867719992,0.258268381638788
"Lee",2019,0.147927647569777,0.0948309332869151,0.212953705983502
"Lenoir",2019,0.150043350300299,0.0990317884669923,0.217430712254404
"Lincoln",2019,0.23171093271162,0.154315121415715,0.319981731387662
"Macon",2019,0.282686397293651,0.178721664508953,0.407345083389383
"Madison",2019,0.326814704616809,0.169514787130078,0.51802774906061
"Martin",2019,0.233828861223143,0.127484035628777,0.365263510782381
"McDowell",2019,0.190874248802963,0.125834755617748,0.273995557549424
"Mecklenburg",2019,0.147840556704893,0.0939166669719525,0.218979279628382
"Mitchell",2019,0.19610568473511,0.126725698762957,0.270403447899742
"Montgomery",2019,0.204375508675444,0.138872067180677,0.28456427321143
"Moore",2019,0.204433484589711,0.146472406937215,0.273153731130763
"Nash",2019,0.156071099243688,0.104274012502705,0.220744429799839
"New Hanover",2019,0.187051511179935,0.11444764151992,0.285901299166133
"Northampton",2019,0.0833111862126116,0.0458682574216441,0.138498554218055
"Onslow",2019,0.141312439392829,0.0916756575270975,0.208417636924945
"Orange",2019,0.179042987936771,0.116554636894472,0.261361435363757
"Pamlico",2019,0.190587333084985,0.100363416018569,0.321270756152588
"Pasquotank",2019,0.155566251337928,0.0755261356517407,0.269736434822042
"Pender",2019,0.159300687209553,0.111663641686657,0.22013888613856
"Perquimans",2019,0.0571338363102026,0.0246989514824596,0.112195167472956
"Person",2019,0.167927705012933,0.109000185149149,0.243466867513084
"Pitt",2019,0.138159319891287,0.0950975783481328,0.190565848742716
"Polk",2019,0.188422333753661,0.0991546305940807,0.299151571168201
"Randolph",2019,0.210180146715373,0.145937061461975,0.292309264338271
"Richmond",2019,0.266512821601918,0.189172414716146,0.355943013336913
"Robeson",2019,0.250388265923788,0.169999030141002,0.349868838812475
"Rockingham",2019,0.226203341269385,0.149020430622889,0.321725343146282
"Rowan",2019,0.194436002927305,0.13313419642929,0.269860903578373
"Rutherford",2019,0.229617059509333,0.143291172191224,0.328071415344179
"Sampson",2019,0.110607777806668,0.0741524945011172,0.157663349459312
"Scotland",2019,0.249086063887655,0.166676226097466,0.351158650958215
"Stanly",2019,0.200115514374881,0.13842514948585,0.27708943202041
"Stokes",2019,0.243973393021111,0.156353209242636,0.353145221010984
"Surry",2019,0.207404781600542,0.136325819894843,0.294697847611374
"Swain",2019,0.188611920265208,0.108838872239509,0.276921580177119
"Transylvania",2019,0.249596254867443,0.143764048640588,0.37078628254579
"Tyrrell",2019,0.0607922635278833,0.0231044580315866,0.125251297787599
"Union",2019,0.181757162094067,0.117669629477058,0.266908680496951
"Vance",2019,0.258464391218761,0.159721271551825,0.385447408030778
"Wake",2019,0.129020841681508,0.0929261194723456,0.179636258810816
"Warren",2019,0.160332180524719,0.0979630796818672,0.24399447626528
"Washington",2019,0.126201975653507,0.0715596724252304,0.201688591078965
"Watauga",2019,0.290219060686043,0.17849087589306,0.424747268904768
"Wayne",2019,0.157032951792924,0.104552997415103,0.223702832956261
"Wilkes",2019,0.349266496700165,0.242547801384656,0.471344786756012
"Wilson",2019,0.205368088271038,0.135457664569534,0.294257781601898
"Yadkin",2019,0.252864732143994,0.169931786244886,0.351689670994642
"Yancey",2019,0.263514447885261,0.163536576108611,0.37549602027481
"Alamance",2020,0.265927596123249,0.172668480100227,0.379393011555272
"Alexander",2020,0.328666620655506,0.220976447962451,0.448549678000469
"Alleghany",2020,0.290508342753683,0.173072435288206,0.432948146725071
"Anson",2020,0.218810046120775,0.129991719474571,0.332123361354037
"Ashe",2020,0.278391238005194,0.175725625667994,0.391381837182831
"Avery",2020,0.21052152432893,0.140869832138991,0.286412135172482
"Beaufort",2020,0.20511431294202,0.138665473239876,0.285932848036927
"Bertie",2020,0.211265414731997,0.127715012071096,0.320955441934356
"Bladen",2020,0.228089841334816,0.147502543833865,0.326596576776657
"Brunswick",2020,0.250925512511004,0.150467792555615,0.374055497692149
